year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3772,unlock,39,Marlinromstan Tribe,103,Bone and Antler Tools,19
-3670,unlock,68,South mixitztan Tribe,103,Bone and Antler Tools,14
-3593,unlock,39,Marlinromstan Tribe,109,Long-distance Exchange Networks,20
-3587,unlock,68,South mixitztan Tribe,104,Fishing Technology,15
-3537,unlock,39,Marlinromstan Tribe,115,Counting Tokens and Tallies,21
-3507,unlock,66,Itznahan Tribe,110,Dog Domestication,14
-3506,unlock,7,Shatanpur Tribe,103,Bone and Antler Tools,17
-3500,unlock,120,Itznahxocpan Tribe,104,Fishing Technology,14
-3462,unlock,7,Shatanpur Tribe,117,Proto-writing and Administrative Notation,18
-3452,unlock,39,Marlinromstan Tribe,10,Irrigation,22
-3439,unlock,68,South mixitztan Tribe,10,Irrigation,16
-3433,unlock,7,Shatanpur Tribe,10,Irrigation,19
-3429,unlock,66,Itznahan Tribe,10,Irrigation,15
-3421,unlock,53,Great zubara Tribe,103,Bone and Antler Tools,14
-3394,unlock,68,South mixitztan Tribe,115,Counting Tokens and Tallies,17
-3385,unlock,68,South mixitztan Tribe,108,Watercraft,18
-3375,unlock,120,Itznahxocpan Tribe,103,Bone and Antler Tools,15
-3367,unlock,71,Kingdom of Temchico,104,Fishing Technology,14
-3336,unlock,11,Old mitvarsur Tribe,117,Proto-writing and Administrative Notation,17
-3320,unlock,7,Shatanpur Tribe,7,Wheel,19
-3311,unlock,68,South mixitztan Tribe,5,Sailing,19
-3310,unlock,68,South mixitztan Tribe,110,Dog Domestication,20
-3305,unlock,68,South mixitztan Tribe,114,Enclosures and Herd Management,21
-3303,unlock,39,Marlinromstan Tribe,7,Wheel,23
-3265,unlock,66,Itznahan Tribe,114,Enclosures and Herd Management,16
-3241,unlock,6,Old dravara Tribe,103,Bone and Antler Tools,17
-3232,unlock,68,South mixitztan Tribe,7,Wheel,22
-3230,unlock,11,Old mitvarsur Tribe,103,Bone and Antler Tools,18
-3223,unlock,6,Old dravara Tribe,7,Wheel,18
-3214,unlock,53,Kingdom of New ngongoene,10,Irrigation,15
-3205,unlock,39,Marlinromstan Tribe,12,Shipbuilding,24
-3189,unlock,54,Kingdom of Zulamseara,103,Bone and Antler Tools,14
-3184,unlock,39,Marlinromstan Tribe,17,Roads,25
-3177,unlock,7,Shatanpur Tribe,104,Fishing Technology,20
-3165,unlock,53,Kingdom of New ngongoene,110,Dog Domestication,16
-3159,unlock,49,Kingdom of South ofiseu,103,Bone and Antler Tools,18
-3147,unlock,0,North tantannalnagar Tribe,103,Bone and Antler Tools,17
-3125,unlock,52,South zukaofiara Tribe,103,Bone and Antler Tools,14
-3119,unlock,11,Old mitvarsur Tribe,104,Fishing Technology,19
-3114,unlock,116,Great rashapur Tribe,103,Bone and Antler Tools,17
-3110,unlock,44,Bellinia Tribe,103,Bone and Antler Tools,19
-3105,unlock,120,Itznahxocpan Tribe,114,Enclosures and Herd Management,16
