year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3859,unlock,116,Old kussuyukusa Tribe,20,Agriculture,14
-3823,unlock,9,Empire of Tanra,7,Wheel,17
-3765,unlock,9,Empire of Tanra,104,Fishing Technology,18
-3717,unlock,74,South yucyuc Tribe,115,Counting Tokens and Tallies,13
-3691,unlock,114,Old mitmitdesh Tribe,113,Sedentism,11
-3666,unlock,114,Old mitmitdesh Tribe,112,Proto-cultivation,12
-3657,unlock,116,Kingdom of Old sumsumna,104,Fishing Technology,14
-3622,unlock,116,Kingdom of Old sumsumna,103,Bone and Antler Tools,15
-3610,unlock,9,Empire of Tanra,117,Proto-writing and Administrative Notation,19
-3515,unlock,9,Empire of Tanra,108,Watercraft,20
-3513,unlock,43,New lindusnastan Tribe,103,Bone and Antler Tools,19
-3496,unlock,9,Empire of Tanra,103,Bone and Antler Tools,21
-3481,unlock,5,New ravinagar Tribe,104,Fishing Technology,17
-3477,unlock,116,Kingdom of Old sumsumna,10,Irrigation,16
-3474,unlock,116,Kingdom of Old sumsumna,110,Dog Domestication,17
-3462,unlock,74,South yucyuc Tribe,104,Fishing Technology,14
-3387,unlock,116,Kingdom of Old sumsumna,115,Counting Tokens and Tallies,18
-3380,unlock,20,Kingdom of North hanqinling,103,Bone and Antler Tools,11
-3373,unlock,116,Kingdom of Old sumsumna,108,Watercraft,19
-3366,unlock,156,South chixocnahtan Tribe,103,Bone and Antler Tools,14
-3363,unlock,156,South chixocnahtan Tribe,110,Dog Domestication,15
-3348,unlock,5,New ravinagar Tribe,103,Bone and Antler Tools,18
-3344,unlock,42,Old termaria Tribe,103,Bone and Antler Tools,19
-3340,unlock,49,North ofikaene Tribe,104,Fishing Technology,18
-3339,unlock,114,Old mitmitdesh Tribe,115,Counting Tokens and Tallies,13
-3338,unlock,43,New lindusnastan Tribe,7,Wheel,20
-3301,unlock,53,North ofika Tribe,110,Dog Domestication,14
-3292,unlock,9,Empire of Tanra,5,Sailing,22
-3290,unlock,9,Empire of Tanra,109,Long-distance Exchange Networks,23
-3289,unlock,69,Kingdom of Old teoitztempan,104,Fishing Technology,14
-3287,unlock,10,Great nalvarrapur Tribe,103,Bone and Antler Tools,11
-3255,unlock,51,Old chizungo Tribe,103,Bone and Antler Tools,14
-3249,unlock,48,Kingdom of Great ngongochiara,104,Fishing Technology,18
-3207,unlock,116,Kingdom of Old sumsumna,5,Sailing,20
-3202,unlock,114,Old mitmitdesh Tribe,114,Enclosures and Herd Management,15
-3202,unlock,114,Old mitmitdesh Tribe,6,Calendar,15
-3200,unlock,70,South mixyuccal Tribe,104,Fishing Technology,14
-3191,unlock,53,North ofika Tribe,104,Fishing Technology,15
-3189,unlock,156,South chixocnahtan Tribe,114,Enclosures and Herd Management,16
-3186,unlock,39,Ranzenstan Tribe,103,Bone and Antler Tools,20
-3182,unlock,6,Old dravarshapur Tribe,103,Bone and Antler Tools,17
-3179,unlock,43,New lindusnastan Tribe,109,Long-distance Exchange Networks,21
-3177,unlock,114,Old mitmitdesh Tribe,20,Agriculture,16
-3175,unlock,72,New yucchipan Tribe,104,Fishing Technology,14
-3174,unlock,44,North viaviaia Tribe,103,Bone and Antler Tools,20
-3174,unlock,44,North viaviaia Tribe,115,Counting Tokens and Tallies,20
-3166,unlock,9,Empire of Tanra,12,Shipbuilding,24
-3157,unlock,42,Old termaria Tribe,115,Counting Tokens and Tallies,20
-3146,unlock,48,Kingdom of Great ngongochiara,117,Proto-writing and Administrative Notation,19
-3144,unlock,130,Old surdra Tribe,7,Wheel,17
-3136,unlock,156,South chixocnahtan Tribe,115,Counting Tokens and Tallies,17
-3132,unlock,48,Kingdom of Great ngongochiara,7,Wheel,20
-3125,unlock,48,Kingdom of Great ngongochiara,103,Bone and Antler Tools,21
-3119,unlock,69,Kingdom of Old teoitztempan,103,Bone and Antler Tools,15
-3112,unlock,130,Old surdra Tribe,103,Bone and Antler Tools,18
-3106,unlock,39,Ranzenstan Tribe,109,Long-distance Exchange Networks,20
-3099,unlock,116,Kingdom of Old sumsumna,117,Proto-writing and Administrative Notation,21
-3091,unlock,104,Old ninashur Tribe,103,Bone and Antler Tools,11
-3086,unlock,116,Kingdom of Old sumsumna,109,Long-distance Exchange Networks,22
-3075,unlock,44,North viaviaia Tribe,10,Irrigation,21
-3074,unlock,68,Kingdom of Old teoyucxocpan,110,Dog Domestication,14
-3074,unlock,71,New nahmixtoltan Tribe,114,Enclosures and Herd Management,14
-3059,unlock,71,New nahmixtoltan Tribe,110,Dog Domestication,15
-3057,unlock,156,South chixocnahtan Tribe,10,Irrigation,18
