year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3773,unlock,43,Kingdom of New nakinmar,103,Bone and Antler Tools,19
-3655,unlock,5,South surtansura Tribe,104,Fishing Technology,17
-3648,unlock,43,Kingdom of New nakinmar,109,Long-distance Exchange Networks,20
-3633,unlock,52,South kakaa Tribe,103,Bone and Antler Tools,14
-3616,unlock,67,Temyucxocpan Tribe,104,Fishing Technology,14
-3515,unlock,40,Garromia Tribe,103,Bone and Antler Tools,19
-3510,unlock,52,South kakaa Tribe,104,Fishing Technology,15
-3503,unlock,73,New temxoccal Tribe,103,Bone and Antler Tools,14
-3501,unlock,5,South surtansura Tribe,108,Watercraft,18
-3477,unlock,73,New temxoccal Tribe,104,Fishing Technology,15
-3474,unlock,5,South surtansura Tribe,103,Bone and Antler Tools,19
-3449,unlock,70,Old teotemtan Tribe,110,Dog Domestication,14
-3421,unlock,17,Old zhominhan Tribe,104,Fishing Technology,15
-3409,unlock,5,South surtansura Tribe,5,Sailing,20
-3406,unlock,5,South surtansura Tribe,109,Long-distance Exchange Networks,21
-3391,unlock,41,Great terbelsolgrad Tribe,103,Bone and Antler Tools,20
-3387,unlock,11,New surmitshanagar Tribe,103,Bone and Antler Tools,17
-3386,unlock,70,Old teotemtan Tribe,103,Bone and Antler Tools,15
-3370,unlock,40,Garromia Tribe,109,Long-distance Exchange Networks,20
-3360,unlock,2,South drasurtannagar Tribe,103,Bone and Antler Tools,17
-3342,unlock,5,South surtansura Tribe,10,Irrigation,22
-3340,unlock,11,New surmitshanagar Tribe,104,Fishing Technology,18
-3337,unlock,5,South surtansura Tribe,12,Shipbuilding,23
-3335,unlock,7,South nalshaa Tribe,7,Wheel,17
-3330,unlock,73,New temxoccal Tribe,110,Dog Domestication,16
-3309,unlock,67,Temyucxocpan Tribe,10,Irrigation,15
-3308,unlock,73,New temxoccal Tribe,108,Watercraft,17
-3305,unlock,53,Empire of Great ngolamtanara,103,Bone and Antler Tools,14
-3290,unlock,11,New surmitshanagar Tribe,7,Wheel,19
-3271,unlock,53,Empire of Great ngolamtanara,114,Enclosures and Herd Management,15
-3268,unlock,70,Old teotemtan Tribe,10,Irrigation,16
-3265,unlock,65,Kingdom of Old temtol,103,Bone and Antler Tools,14
-3244,unlock,67,Temyucxocpan Tribe,110,Dog Domestication,16
-3243,unlock,70,Old teotemtan Tribe,104,Fishing Technology,17
-3239,unlock,1,Kingdom of Old ratannagar,7,Wheel,17
-3234,unlock,40,Garromia Tribe,7,Wheel,21
-3233,unlock,73,New temxoccal Tribe,10,Irrigation,18
-3232,unlock,67,Temyucxocpan Tribe,115,Counting Tokens and Tallies,17
-3230,unlock,74,Kingdom of Old mixitzpan,103,Bone and Antler Tools,14
-3229,unlock,1,Kingdom of Old ratannagar,103,Bone and Antler Tools,18
-3209,unlock,105,Kingdom of Old tamarbarar,103,Bone and Antler Tools,13
-3205,unlock,72,Kingdom of Old mixcaltolpan,104,Fishing Technology,14
-3203,unlock,39,Kingdom of Great zenterbel,115,Counting Tokens and Tallies,19
-3202,unlock,7,South nalshaa Tribe,103,Bone and Antler Tools,18
-3202,unlock,73,New temxoccal Tribe,115,Counting Tokens and Tallies,19
-3196,unlock,3,Kingdom of Great vishanagar,7,Wheel,17
-3193,unlock,65,Kingdom of Old temtol,110,Dog Domestication,15
-3192,unlock,73,New temxoccal Tribe,109,Long-distance Exchange Networks,21
-3192,unlock,73,New temxoccal Tribe,5,Sailing,21
-3189,unlock,44,Old quizenkinstan Tribe,7,Wheel,19
-3186,unlock,74,Kingdom of Old mixitzpan,110,Dog Domestication,15
-3183,unlock,69,Mixtemtoltan Tribe,104,Fishing Technology,14
-3163,unlock,39,Kingdom of Great zenterbel,103,Bone and Antler Tools,20
-3163,unlock,65,Kingdom of Old temtol,104,Fishing Technology,16
-3160,unlock,68,Great caltolan Tribe,103,Bone and Antler Tools,14
-3159,unlock,43,Kingdom of New nakinmar,10,Irrigation,21
-3157,unlock,69,Mixtemtoltan Tribe,115,Counting Tokens and Tallies,15
-3152,unlock,53,Empire of Great ngolamtanara,10,Irrigation,16
-3128,unlock,44,Old quizenkinstan Tribe,12,Shipbuilding,20
-3124,unlock,3,Kingdom of Great vishanagar,104,Fishing Technology,18
-3123,unlock,40,Garromia Tribe,115,Counting Tokens and Tallies,22
-3113,unlock,65,Kingdom of Old temtol,115,Counting Tokens and Tallies,17
-3104,unlock,44,Old quizenkinstan Tribe,103,Bone and Antler Tools,22
-3104,unlock,44,Old quizenkinstan Tribe,10,Irrigation,22
-3103,unlock,67,Temyucxocpan Tribe,117,Proto-writing and Administrative Notation,18
-3101,unlock,42,South romgaria Tribe,109,Long-distance Exchange Networks,19
-3086,unlock,5,South surtansura Tribe,7,Wheel,24
-3080,unlock,65,Kingdom of Old temtol,114,Enclosures and Herd Management,18
-3079,unlock,43,Kingdom of New nakinmar,12,Shipbuilding,22
